StartTimestampUTC,EndTimestampUTC,ForecastIntensity,ActualIntensity,Region,Index
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,278,,West Midlands,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,386,,East Midlands,very high
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,172,,East England,low
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,217,,South West England,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,314,,South England,high
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,186,,London,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,186,,South East England,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,235,,England,moderate
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,85,,Scotland,low
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,347,,Wales,high
2018-06-09T20:30+00:00,2018-06-09T21:00+00:00,248,,GB,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,213,,North Scotland,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,39,,South Scotland,very low
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,98,,North West England,low
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,84,,North East England,low
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,272,,Yorkshire,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,227,,North Wales and Merseyside,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,390,,South Wales,very high
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,280,,West Midlands,high
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,388,,East Midlands,very high
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,172,,East England,low
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,219,,South West England,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,317,,South England,high
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,185,,London,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,185,,South East England,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,234,,England,moderate
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,86,,Scotland,low
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,353,,Wales,high
2018-06-09T21:00+00:00,2018-06-09T21:30+00:00,250,,GB,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,223,,North Scotland,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,34,,South Scotland,very low
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,95,,North West England,low
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,79,,North East England,very low
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,273,,Yorkshire,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,260,,North Wales and Merseyside,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,390,,South Wales,very high
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,279,,West Midlands,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,391,,East Midlands,very high
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,172,,East England,low
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,217,,South West England,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,319,,South England,high
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,186,,London,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,186,,South East England,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,234,,England,moderate
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,86,,Scotland,low
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,358,,Wales,high
2018-06-09T21:30+00:00,2018-06-09T22:00+00:00,251,,GB,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,238,,North Scotland,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,30,,South Scotland,very low
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,92,,North West England,low
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,72,,North East England,very low
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,272,,Yorkshire,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,301,,North Wales and Merseyside,high
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,390,,South Wales,very high
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,273,,West Midlands,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,393,,East Midlands,very high
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,171,,East England,low
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,214,,South West England,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,319,,South England,high
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,187,,London,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,187,,South East England,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,234,,England,moderate
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,85,,Scotland,low
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,364,,Wales,high
2018-06-09T22:00+00:00,2018-06-09T22:30+00:00,249,,GB,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,253,,North Scotland,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,28,,South Scotland,very low
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,88,,North West England,low
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,67,,North East England,very low
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,271,,Yorkshire,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,341,,North Wales and Merseyside,high
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,390,,South Wales,very high
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,267,,West Midlands,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,394,,East Midlands,very high
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,169,,East England,low
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,211,,South West England,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,317,,South England,high
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,185,,London,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,185,,South East England,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,233,,England,moderate
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,85,,Scotland,low
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,371,,Wales,high
2018-06-09T22:30+00:00,2018-06-09T23:00+00:00,246,,GB,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,259,,North Scotland,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,28,,South Scotland,very low
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,85,,North West England,low
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,60,,North East England,very low
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,271,,Yorkshire,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,361,,North Wales and Merseyside,high
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,390,,South Wales,very high
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,262,,West Midlands,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,394,,East Midlands,very high
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,166,,East England,low
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,209,,South West England,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,314,,South England,high
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,183,,London,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,183,,South East England,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,232,,England,moderate
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,84,,Scotland,low
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,376,,Wales,high
2018-06-09T23:00+00:00,2018-06-09T23:30+00:00,242,,GB,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,252,,North Scotland,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,48,,South Scotland,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,62,,North West England,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,25,,North East England,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,268,,Yorkshire,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,350,,North Wales and Merseyside,high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,388,,South Wales,very high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,187,,West Midlands,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,340,,East Midlands,high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,131,,East England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,South West England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,269,,South England,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,London,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,South East England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,183,,England,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,80,,Scotland,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,380,,Wales,very high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,243,,GB,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,253,243,National,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,250,247,National,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,249,248,National,moderate
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,249,259,National,moderate
2018-06-10T01:30+00:00,2018-06-10T02:00+00:00,246,260,National,moderate
2018-06-10T02:00+00:00,2018-06-10T02:30+00:00,245,259,National,moderate
2018-06-10T02:30+00:00,2018-06-10T03:00+00:00,244,259,National,moderate
2018-06-10T03:00+00:00,2018-06-10T03:30+00:00,243,259,National,moderate
2018-06-10T03:30+00:00,2018-06-10T04:00+00:00,240,259,National,moderate
2018-06-10T04:00+00:00,2018-06-10T04:30+00:00,235,258,National,moderate
2018-06-10T04:30+00:00,2018-06-10T05:00+00:00,234,257,National,moderate
2018-06-10T05:00+00:00,2018-06-10T05:30+00:00,226,260,National,moderate
2018-06-10T05:30+00:00,2018-06-10T06:00+00:00,224,259,National,moderate
2018-06-10T06:00+00:00,2018-06-10T06:30+00:00,218,263,National,moderate
2018-06-10T06:30+00:00,2018-06-10T07:00+00:00,216,262,National,moderate
2018-06-10T07:00+00:00,2018-06-10T07:30+00:00,207,247,National,moderate
2018-06-10T07:30+00:00,2018-06-10T08:00+00:00,209,245,National,moderate
2018-06-10T08:00+00:00,2018-06-10T08:30+00:00,207,246,National,moderate
2018-06-10T08:30+00:00,2018-06-10T09:00+00:00,208,256,National,moderate
2018-06-10T09:00+00:00,2018-06-10T09:30+00:00,213,254,National,moderate
2018-06-10T09:30+00:00,2018-06-10T10:00+00:00,211,246,National,moderate
2018-06-10T10:00+00:00,2018-06-10T10:30+00:00,208,247,National,moderate
2018-06-10T10:30+00:00,2018-06-10T11:00+00:00,205,245,National,moderate
2018-06-10T11:00+00:00,2018-06-10T11:30+00:00,203,238,National,moderate
2018-06-10T11:30+00:00,2018-06-10T12:00+00:00,201,231,National,moderate
2018-06-10T12:00+00:00,2018-06-10T12:30+00:00,198,226,National,moderate
2018-06-10T12:30+00:00,2018-06-10T13:00+00:00,193,220,National,moderate
2018-06-10T13:00+00:00,2018-06-10T13:30+00:00,189,222,National,moderate
2018-06-10T13:30+00:00,2018-06-10T14:00+00:00,186,220,National,moderate
2018-06-10T14:00+00:00,2018-06-10T14:30+00:00,184,218,National,moderate
2018-06-10T14:30+00:00,2018-06-10T15:00+00:00,186,221,National,moderate
2018-06-10T15:00+00:00,2018-06-10T15:30+00:00,190,220,National,moderate
2018-06-10T15:30+00:00,2018-06-10T16:00+00:00,197,224,National,moderate
2018-06-10T16:00+00:00,2018-06-10T16:30+00:00,202,230,National,moderate
2018-06-10T16:30+00:00,2018-06-10T17:00+00:00,208,231,National,moderate
2018-06-10T17:00+00:00,2018-06-10T17:30+00:00,214,234,National,moderate
2018-06-10T17:30+00:00,2018-06-10T18:00+00:00,220,232,National,moderate
2018-06-10T18:00+00:00,2018-06-10T18:30+00:00,227,232,National,moderate
2018-06-10T18:30+00:00,2018-06-10T19:00+00:00,232,233,National,moderate
2018-06-10T19:00+00:00,2018-06-10T19:30+00:00,238,234,National,moderate
2018-06-10T19:30+00:00,2018-06-10T20:00+00:00,242,236,National,moderate
2018-06-10T20:00+00:00,2018-06-10T20:30+00:00,246,235,National,moderate
2018-06-10T20:30+00:00,2018-06-10T21:00+00:00,249,232,National,moderate
2018-06-10T21:00+00:00,2018-06-10T21:30+00:00,250,232,National,moderate
2018-06-10T21:30+00:00,2018-06-10T22:00+00:00,247,235,National,moderate
2018-06-10T22:00+00:00,2018-06-10T22:30+00:00,249,234,National,moderate
2018-06-10T22:30+00:00,2018-06-10T23:00+00:00,243,224,National,moderate
2018-06-10T23:00+00:00,2018-06-10T23:30+00:00,242,233,National,moderate
2018-06-10T23:30+00:00,2018-06-11T00:00+00:00,238,237,National,moderate
2018-06-11T00:00+00:00,2018-06-11T00:30+00:00,238,239,National,moderate
2018-06-11T00:30+00:00,2018-06-11T01:00+00:00,238,240,National,moderate
2018-06-11T01:00+00:00,2018-06-11T01:30+00:00,239,238,National,moderate
2018-06-11T01:30+00:00,2018-06-11T02:00+00:00,237,240,National,moderate
2018-06-11T02:00+00:00,2018-06-11T02:30+00:00,236,236,National,moderate
2018-06-11T02:30+00:00,2018-06-11T03:00+00:00,235,232,National,moderate
2018-06-11T03:00+00:00,2018-06-11T03:30+00:00,234,230,National,moderate
2018-06-11T03:30+00:00,2018-06-11T04:00+00:00,231,226,National,moderate
2018-06-11T04:00+00:00,2018-06-11T04:30+00:00,228,231,National,moderate
2018-06-11T04:30+00:00,2018-06-11T05:00+00:00,230,233,National,moderate
2018-06-11T05:00+00:00,2018-06-11T05:30+00:00,229,226,National,moderate
2018-06-11T05:30+00:00,2018-06-11T06:00+00:00,232,236,National,moderate
2018-06-11T06:00+00:00,2018-06-11T06:30+00:00,241,246,National,moderate
2018-06-11T06:30+00:00,2018-06-11T07:00+00:00,248,255,National,moderate
2018-06-11T07:00+00:00,2018-06-11T07:30+00:00,247,263,National,moderate
2018-06-11T07:30+00:00,2018-06-11T08:00+00:00,244,262,National,moderate
2018-06-11T08:00+00:00,2018-06-11T08:30+00:00,239,260,National,moderate
2018-06-11T08:30+00:00,2018-06-11T09:00+00:00,233,257,National,moderate
2018-06-11T09:00+00:00,2018-06-11T09:30+00:00,222,254,National,moderate
2018-06-11T09:30+00:00,2018-06-11T10:00+00:00,214,252,National,moderate
2018-06-11T10:00+00:00,2018-06-11T10:30+00:00,209,254,National,moderate
2018-06-11T10:30+00:00,2018-06-11T11:00+00:00,204,254,National,moderate
2018-06-11T11:00+00:00,2018-06-11T11:30+00:00,200,254,National,moderate
2018-06-11T11:30+00:00,2018-06-11T12:00+00:00,196,255,National,moderate
2018-06-11T12:00+00:00,2018-06-11T12:30+00:00,193,252,National,moderate
2018-06-11T12:30+00:00,2018-06-11T13:00+00:00,189,248,National,moderate
2018-06-11T13:00+00:00,2018-06-11T13:30+00:00,187,248,National,moderate
2018-06-11T13:30+00:00,2018-06-11T14:00+00:00,187,246,National,moderate
2018-06-11T14:00+00:00,2018-06-11T14:30+00:00,187,245,National,moderate
2018-06-11T14:30+00:00,2018-06-11T15:00+00:00,190,245,National,moderate
2018-06-11T15:00+00:00,2018-06-11T15:30+00:00,194,248,National,moderate
2018-06-11T15:30+00:00,2018-06-11T16:00+00:00,199,252,National,moderate
2018-06-11T16:00+00:00,2018-06-11T16:30+00:00,208,251,National,moderate
2018-06-11T16:30+00:00,2018-06-11T17:00+00:00,212,249,National,moderate
2018-06-11T17:00+00:00,2018-06-11T17:30+00:00,214,250,National,moderate
2018-06-11T17:30+00:00,2018-06-11T18:00+00:00,216,248,National,moderate
2018-06-11T18:00+00:00,2018-06-11T18:30+00:00,220,244,National,moderate
2018-06-11T18:30+00:00,2018-06-11T19:00+00:00,224,245,National,moderate
2018-06-11T19:00+00:00,2018-06-11T19:30+00:00,229,241,National,moderate
2018-06-11T19:30+00:00,2018-06-11T20:00+00:00,234,240,National,moderate
2018-06-11T20:00+00:00,2018-06-11T20:30+00:00,236,239,National,moderate
2018-06-11T20:30+00:00,2018-06-11T21:00+00:00,238,234,National,moderate
2018-06-11T21:00+00:00,2018-06-11T21:30+00:00,240,227,National,moderate
2018-06-11T21:30+00:00,2018-06-11T22:00+00:00,237,230,National,moderate
2018-06-11T22:00+00:00,2018-06-11T22:30+00:00,239,234,National,moderate
2018-06-11T22:30+00:00,2018-06-11T23:00+00:00,233,229,National,moderate
2018-06-11T23:00+00:00,2018-06-11T23:30+00:00,231,232,National,moderate
2018-06-11T23:30+00:00,2018-06-12T00:00+00:00,227,234,National,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,252,,North Scotland,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,48,,South Scotland,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,62,,North West England,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,25,,North East England,very low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,268,,Yorkshire,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,350,,North Wales and Merseyside,high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,388,,South Wales,very high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,187,,West Midlands,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,340,,East Midlands,high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,131,,East England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,South West England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,269,,South England,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,London,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,169,,South East England,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,183,,England,moderate
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,80,,Scotland,low
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,380,,Wales,very high
2018-06-09T23:30+00:00,2018-06-10T00:00+00:00,243,,GB,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,250,,North Scotland,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,51,,South Scotland,very low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,64,,North West England,very low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,21,,North East England,very low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,269,,Yorkshire,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,348,,North Wales and Merseyside,high
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,388,,South Wales,very high
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,188,,West Midlands,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,343,,East Midlands,high
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,130,,East England,low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,171,,South West England,low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,270,,South England,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,168,,London,low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,168,,South East England,low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,183,,England,moderate
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,82,,Scotland,low
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,376,,Wales,high
2018-06-10T00:00+00:00,2018-06-10T00:30+00:00,244,,GB,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,249,,North Scotland,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,57,,South Scotland,very low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,69,,North West England,very low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,14,,North East England,very low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,273,,Yorkshire,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,347,,North Wales and Merseyside,high
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,388,,South Wales,very high
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,188,,West Midlands,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,351,,East Midlands,high
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,128,,East England,low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,177,,South West England,low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,278,,South England,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,168,,London,low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,168,,South East England,low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,185,,England,moderate
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,88,,Scotland,low
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,368,,Wales,high
2018-06-10T00:30+00:00,2018-06-10T01:00+00:00,250,,GB,moderate
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,245,,North Scotland,moderate
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,64,,South Scotland,very low
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,72,,North West England,very low
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,10,,North East England,very low
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,276,,Yorkshire,moderate
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,352,,North Wales and Merseyside,high
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,388,,South Wales,very high
2018-06-10T01:00+00:00,2018-06-10T01:30+00:00,189,,West Midlands,moderate
